Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
757,2614081915,anilprao88 (17/30),0,79.25,P Luis Castillo P Kenta Maeda SS Trevor Story 3B Luis Arraez C Mitch Garver OF Max Kepler 1B C.J. Cron OF Byron Buxton OF Raimel Tapia 2B Jorge Polanco,,,
757,2615365356,JonnyTrueLove,0,79.25,P Luis Castillo P Kenta Maeda SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 1B Carlos Santana OF Joc Pederson 2B Adam Frazier OF Tommy Pham C Victor Caratini,,,
757,2615874609,jimbob2125 (26/30),0,79.25,P Tyler Glasnow P Kenta Maeda SS Fernando Tatis Jr. C Willson Contreras 1B Anthony Rizzo 2B Gavin Lux OF Jason Heyward OF Joc Pederson 3B David Bote OF Tommy Pham,,,
761,2615849774,dahladino (8/12),0,78.95,P Kyle Hendricks P Brad Keller OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Max Muncy 2B Chris Taylor 3B Eugenio Suárez OF Garrett Hampson C Elias Díaz,,,
762,2615192069,SonOfDad,0,78.9,P Kenta Maeda P Kyle Hendricks OF Mookie Betts SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 1B C.J. Cron OF Tommy Pham C Victor Caratini 2B Jazz Chisholm Jr.,,,
762,2615282126,Jgo99 (1/3),0,78.9,P Sandy Alcantara P Brad Keller OF Mookie Betts OF Cody Bellinger 3B Manny Machado SS Corey Seager 1B Max Muncy OF Tommy Pham 2B Garrett Hampson C Elias Díaz,,,
764,2615813846,BigPenguin (10/12),0,78.8,P Luis Castillo P Tyler Glasnow 2B Luis Arraez 3B Josh Donaldson OF Chris Taylor OF Max Kepler 1B Miguel Sanó C Austin Barnes OF Austin Meadows SS Jorge Polanco,,,
765,2615338064,redkacheek,0,78.75,P Brandon Woodruff P Kyle Hendricks SS Fernando Tatis Jr. 1B Max Muncy 3B Justin Turner OF Wil Myers 2B Gavin Lux C Austin Barnes OF Jurickson Profar OF Tommy Pham,,,
766,2606888286,Uoflcardinalboy8,0,78.65,P Yu Darvish P Kyle Hendricks SS Fernando Tatis Jr. 3B Justin Turner 2B Gavin Lux C Austin Barnes OF Austin Meadows 1B Carlos Santana OF Raimel Tapia OF Tommy Pham,,,
767,2613546676,bric75 (4/12),0,78.45,P Tyler Glasnow P Kyle Hendricks SS Trevor Story OF Randy Arozarena 2B Brandon Lowe C Mike Zunino 1B C.J. Cron OF Austin Meadows OF Kevin Kiermaier 3B Eduardo Escobar,,,
767,2615811478,FatsoFat6969 (3/5),0,78.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Randy Arozarena 2B Gavin Lux OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
769,2615214581,Xralius (8/30),0,78,P Yu Darvish P Luis Castillo OF Mookie Betts 3B Ke'Bryan Hayes OF Chris Taylor 2B Adam Frazier 1B Colin Moran SS Jorge Polanco OF Gregory Polanco C Jacob Stallings,,,
770,2613454386,dukedog71 (3/3),0,77.9,P Kenta Maeda P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado 1B Max Muncy OF Wil Myers 2B Mike Moustakas OF Tommy Pham OF David Peralta C Victor Caratini,,,
770,2615880395,Mile_High_Magic-333 (3/9),0,77.9,P Jack Flaherty P Kyle Hendricks OF Cody Bellinger SS Corey Seager 3B Justin Turner OF Wil Myers 1B C.J. Cron 2B Jorge Polanco OF Tommy Pham C Elias Díaz,,,
772,2615744309,PetrGibbons (2/10),0,77.8,P Luis Castillo P Tyler Glasnow 3B Josh Donaldson C Mitch Garver 2B Mike Moustakas OF Jesse Winker OF Max Kepler 1B Miguel Sanó OF Austin Meadows SS Jorge Polanco,,,
772,2615880616,AThrougHZ (2/2),0,77.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 2B Ozzie Albies OF Charlie Blackmon 1B C.J. Cron 3B Josh Fuentes OF Tommy Pham OF Chris Owings C Elias Díaz,,,
774,2615214590,Xralius (17/30),0,77.75,P Aaron Nola P Jack Flaherty SS Fernando Tatis Jr. OF Starling Marte OF Wil Myers 2B Jake Cronenworth 1B Jesús Aguilar 3B Brian Anderson OF Corey Dickerson C Jorge Alfaro,,,
774,2615456785,eritas2 (18/30),0,77.75,P Brandon Woodruff P Kyle Hendricks OF Mookie Betts OF Cody Bellinger SS Trevor Story 2B Gavin Lux 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes C Elias Díaz,,,
776,2614810047,hank20 (2/11),0,77.65,P Yu Darvish P Kyle Hendricks OF Mookie Betts SS Corey Seager 1B Max Muncy 3B Justin Turner OF Tommy Pham C Victor Caratini 2B Jazz Chisholm Jr. OF Adam Haseley,,,
776,2615268900,elchispon,0,77.65,P Yu Darvish P Kyle Gibson OF Christian Yelich SS Trevor Story C Willson Contreras OF Jason Heyward 1B Nate Lowe OF Joc Pederson 2B Adam Frazier 3B Alec Bohm,,,
778,2615440388,lggarruto (2/7),0,77.55,P Kenta Maeda P Brandon Woodruff SS Fernando Tatis Jr. OF Randy Arozarena OF Wil Myers 2B Brandon Lowe 1B Carlos Santana 3B Yandy Díaz C Yadier Molina OF Kevin Kiermaier,,,
778,2615594190,lauderdale10 (1/2),0,77.55,P Jack Flaherty P Brandon Woodruff OF Christian Yelich SS Corey Seager 1B Keston Hiura 2B Kolten Wong C Austin Barnes OF Lorenzo Cain 3B Alec Bohm OF David Dahl,,,
780,2615811477,FatsoFat6969 (2/5),0,77.45,P Tyler Glasnow P Kyle Hendricks SS Javier Báez C Willson Contreras 3B Justin Turner OF Ian Happ 2B Gavin Lux OF Austin Meadows OF Joc Pederson 1B Yoshi Tsutsugo,,,
781,2615258156,cheeseisgood (9/20),0,77.1,P Kyle Hendricks P Kyle Gibson OF Mookie Betts OF Cody Bellinger SS Corey Seager 3B Justin Turner OF Chris Taylor C Mitch Garver 1B Miguel Sanó 2B Ketel Marte,,,
782,2615564719,Hardhitter0320,0,76.95,P Kyle Hendricks P Brad Keller OF Mookie Betts SS Fernando Tatis Jr. 3B Manny Machado 1B Paul Goldschmidt OF Wil Myers C Austin Barnes OF David Peralta 2B Ketel Marte,,,
783,2615818128,atwinger (5/6),0,76.6,P Aaron Nola P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado 2B Brandon Lowe OF Austin Meadows OF Yoshi Tsutsugo 1B Jurickson Profar OF Tommy Pham C Victor Caratini,,,
784,2615823516,reztes757 (4/5),0,76.55,P Kenta Maeda P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado 1B Anthony Rizzo OF Ian Happ 2B Jake Cronenworth OF Joc Pederson OF Tommy Pham C Victor Caratini,,,
785,2615606607,unknown1,0,76.45,P Luis Castillo P Kyle Hendricks OF Mookie Betts 3B Manny Machado SS Corey Seager 1B Christian Walker OF Joey Gallo C Omar Narváez OF David Peralta 2B Ketel Marte,,,
786,2614942208,billsfan777 (2/2),0,76.4,P Luis Castillo P Sandy Alcantara OF Bryce Harper C J.T. Realmuto SS Trevor Story OF Andrew McCutchen 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes 2B Garrett Hampson,,,
787,2614081907,anilprao88 (9/30),0,76.2,P Jack Flaherty P Max Fried OF Cody Bellinger OF Christian Yelich 3B Justin Turner 1B Keston Hiura 2B Gavin Lux OF Lorenzo Cain C Omar Narváez SS Luis Urías,,,
788,2615801268,youdacao (14/30),0,76,P Yu Darvish P Luis Castillo OF Cody Bellinger SS Trevor Story 1B Miguel Sanó 3B Josh Fuentes 2B Jorge Polanco OF Garrett Hampson OF Chris Owings C Elias Díaz,,,
789,2607892572,rikkidee (15/30),0,75.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. OF Christian Yelich 1B Keston Hiura 2B Kolten Wong 3B Josh Fuentes OF Avisaíl García C Omar Narváez OF Kyle Isbel,,,
790,2615487941,swedishchef (3/4),0,75.75,P Brandon Woodruff P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado 1B Eric Hosmer 2B Brandon Lowe OF Austin Meadows C Yadier Molina OF Yoshi Tsutsugo OF Tommy Pham,,,
791,2615690302,Alexben06,0,75.65,P Yu Darvish P Kyle Hendricks SS Fernando Tatis Jr. C J.T. Realmuto 1B Rhys Hoskins OF Max Kepler OF Austin Meadows 3B Alec Bohm OF Corey Dickerson 2B Jazz Chisholm Jr.,,,
792,2615739353,BillLudwig,0,75.6,P Yu Darvish P Sandy Alcantara OF Mookie Betts SS Fernando Tatis Jr. 3B Nolan Arenado 1B Hunter Dozier C Yadier Molina 2B Jorge Polanco OF Tommy Pham OF Justin Williams,,,
793,2615370251,GrindersCal (1/2),0,75.45,P Tyler Glasnow P Kyle Gibson OF Mookie Betts OF Cody Bellinger SS Trevor Story OF Charlie Blackmon 2B Gavin Lux 1B C.J. Cron 3B Josh Fuentes C Elias Díaz,,,
793,2615687207,eagles51020 (2/3),0,75.45,P Luis Castillo P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe 1B C.J. Cron OF Tommy Pham OF Jorge Soler C Victor Caratini,,,
795,2615295020,jaker1soe (2/2),0,75.35,P Kyle Hendricks P Germán Márquez OF Ronald Acuña Jr. 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud 3B Austin Riley OF Joey Gallo SS Isiah Kiner-Falefa OF Nick Solak,,,
796,2615214597,Xralius (24/30),0,75.25,P Luis Castillo P Kenta Maeda OF Mookie Betts 1B Max Muncy OF Chris Taylor 2B Gavin Lux C Austin Barnes 3B Josh Fuentes SS Jorge Polanco OF Jorge Soler,,,
797,2615874607,jimbob2125 (24/30),0,75.1,P Tyler Glasnow P Brandon Woodruff SS Fernando Tatis Jr. C Willson Contreras 1B Anthony Rizzo 2B Gavin Lux OF Jason Heyward OF Joc Pederson 3B David Bote OF Tommy Pham,,,
797,2615874612,jimbob2125 (29/30),0,75.1,P Tyler Glasnow P Brandon Woodruff OF Ronald Acuña Jr. 2B Ozzie Albies C Travis d'Arnaud 3B Austin Riley 1B C.J. Cron OF Cristian Pache OF Tommy Pham SS Josh Rojas,,,
799,2615801403,cheeseisgood (14/20),0,75,P Yu Darvish P Luis Castillo SS Trevor Story OF Charlie Blackmon 1B C.J. Cron OF Joey Gallo 3B Josh Fuentes 2B Nick Solak C Elias Díaz OF David Dahl,,,
800,2615728793,owenbar888,0,74.95,P Kyle Hendricks P Brad Keller OF Ronald Acuña Jr. OF Cody Bellinger SS Fernando Tatis Jr. OF Whit Merrifield 2B Mike Moustakas 1B Carlos Santana 3B Alec Bohm C Omar Narváez,,,
800,2615849623,SamENole (8/15),0,74.95,P Aaron Nola P Kyle Hendricks SS Corey Seager 2B Brandon Lowe OF Chris Taylor C Austin Barnes OF Austin Meadows 3B Yandy Díaz 1B Yoshi Tsutsugo OF Kevin Kiermaier,,,
802,2615369228,Roll...Tide,0,74.9,P Jack Flaherty P Kyle Hendricks 3B Manny Machado SS Corey Seager 1B Max Muncy OF Wil Myers 2B Gavin Lux OF Tommy Pham OF David Peralta C Victor Caratini,,,
802,2615638606,wenz2424,0,74.9,P Kenta Maeda P Kyle Hendricks OF Mookie Betts OF Cody Bellinger SS Fernando Tatis Jr. 1B Max Muncy 3B Josh Fuentes OF Tommy Pham 2B Jazz Chisholm Jr. C Tucker Barnhart,,,
804,2614081924,anilprao88 (26/30),0,74.8,P Luis Castillo P Tyler Glasnow OF Christian Yelich 2B Keston Hiura 1B Christian Walker C Omar Narváez 3B Eduardo Escobar OF Ketel Marte SS Josh Rojas OF Pavin Smith,,,
805,2607892567,rikkidee (10/30),0,74.75,P Aaron Nola P Kenta Maeda SS Corey Seager 1B Max Muncy OF Starling Marte 2B Gavin Lux OF Adam Duvall 3B Brian Anderson OF Corey Dickerson C Jorge Alfaro,,,
806,2615214596,Xralius (23/30),0,74.45,P Tyler Glasnow P Kyle Hendricks OF Ronald Acuña Jr. OF Marcell Ozuna C Travis d'Arnaud 3B Austin Riley OF Cristian Pache 1B Jurickson Profar SS Jorge Polanco 2B Garrett Hampson,,,
806,2615240828,RejectedGamingII (9/12),0,74.45,P Luis Castillo P Kyle Hendricks OF Mookie Betts OF Cody Bellinger 1B Max Muncy 3B Justin Turner OF David Peralta 2B Ketel Marte SS Josh Rojas C Victor Caratini,,,
806,2615877156,jprellezo (7/10),0,74.45,P Tyler Glasnow P Kyle Hendricks C Willson Contreras 3B Kris Bryant 2B Brandon Lowe OF Ian Happ SS Willy Adames OF Austin Meadows OF Joc Pederson 1B Yoshi Tsutsugo,,,
809,2615214594,Xralius (21/30),0,74.3,P Aaron Nola P Luis Castillo 3B Manny Machado OF Christian Yelich 2B Kolten Wong OF Avisaíl García 1B Jurickson Profar C Omar Narváez SS Luis Urías OF Jorge Soler,,,
810,2615785472,jamalbankhead (6/18),0,74.25,P Tyler Glasnow P Kenta Maeda SS Fernando Tatis Jr. 3B Manny Machado 1B Anthony Rizzo OF Ian Happ OF Joc Pederson 2B David Bote OF Tommy Pham C Victor Caratini,,,
810,2615808571,jamalbankhead (15/18),0,74.25,P Tyler Glasnow P Kenta Maeda SS Javier Báez 1B Anthony Rizzo 2B Brandon Lowe OF Ian Happ C Mike Zunino OF Austin Meadows 3B David Bote OF Kevin Kiermaier,,,
812,2612849080,kyjbird,0,74,P Yu Darvish P Luis Castillo OF Ronald Acuña Jr. C Willson Contreras OF Austin Riley SS Eugenio Suárez 1B Yoshi Tsutsugo OF David Dahl 2B Jonathan India 3B Brock Holt,,,
813,2614442738,Felixingenium (5/10),0,73.9,P Kenta Maeda P Kyle Hendricks OF Mookie Betts SS Fernando Tatis Jr. 3B Justin Turner 2B Gavin Lux C Austin Barnes OF Austin Meadows 1B Jurickson Profar OF Tommy Pham,,,
813,2615877151,jprellezo (2/10),0,73.9,P Kenta Maeda P Kyle Hendricks SS Trevor Story C Willson Contreras OF Charlie Blackmon 3B Kris Bryant 1B C.J. Cron OF Joc Pederson OF Raimel Tapia 2B Nick Solak,,,
815,2613619704,Awesemo (29/30),0,73.8,P Luis Castillo P Tyler Glasnow OF Mookie Betts SS Trevor Story 2B Chris Taylor 1B Carlos Santana OF Raimel Tapia 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,,
815,2615820163,bkreider (4/30),0,73.8,P Aaron Nola P Brad Keller OF Mookie Betts SS Corey Seager 3B Justin Turner OF Chris Taylor 2B Gavin Lux 1B Christian Walker OF Tommy Pham C Stephen Vogt,,,
817,2614515274,luckyguesses,0,73.45,P Luis Castillo P Kyle Hendricks OF Mookie Betts OF Cody Bellinger SS Trevor Story 1B C.J. Cron 3B Josh Fuentes OF Chris Owings C Elias Díaz 2B Josh Rojas,,,
817,2615820166,bkreider (7/30),0,73.45,P Tyler Glasnow P Kyle Hendricks OF Mookie Betts 1B Max Muncy 2B Chris Taylor C Mike Zunino SS Willy Adames 3B Yandy Díaz OF Yoshi Tsutsugo OF Kevin Kiermaier,,,
817,2615841691,bone143,0,73.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Christian Yelich 1B Keston Hiura OF Austin Meadows OF Tommy Pham 2B Josh Rojas C Tucker Barnhart,,,
817,2615874604,jimbob2125 (21/30),0,73.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. OF Randy Arozarena 3B Justin Turner C Mike Zunino 2B Gavin Lux OF Austin Meadows 1B Yoshi Tsutsugo OF Kevin Kiermaier,,,
821,2614081913,anilprao88 (15/30),0,73.25,P Tyler Glasnow P Kenta Maeda C J.T. Realmuto SS Javier Báez 1B Anthony Rizzo OF Andrew McCutchen OF Jason Heyward OF Joc Pederson 2B David Bote 3B Alec Bohm,,,
821,2615214583,Xralius (10/30),0,73.25,P Tyler Glasnow P Jack Flaherty OF Mookie Betts OF Chris Taylor C Mike Zunino SS Willy Adames 2B Gavin Lux OF Austin Meadows 3B Yandy Díaz 1B Yoshi Tsutsugo,,,
823,2615808562,jamalbankhead (14/18),0,73.1,P Tyler Glasnow P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado 2B Brandon Lowe C Mike Zunino OF Austin Meadows 1B Jurickson Profar OF Tommy Pham OF Kevin Kiermaier,,,
824,2615240829,RejectedGamingII (10/12),0,72.95,P Kyle Hendricks P Brad Keller OF Mookie Betts OF Cody Bellinger 3B Manny Machado SS Corey Seager 1B C.J. Cron C Austin Barnes OF Tommy Pham 2B Ketel Marte,,,
825,2614548625,kj4261,0,72.9,P Jack Flaherty P Kyle Hendricks 3B Manny Machado SS Trevor Story OF Charlie Blackmon OF Wil Myers 1B C.J. Cron OF Tommy Pham 2B Garrett Hampson C Victor Caratini,,,
825,2615813727,PigskinABlanket (1/3),0,72.9,P Jack Flaherty P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado C Salvador Perez OF Wil Myers 1B Jurickson Profar 2B Jorge Polanco OF Tommy Pham OF Michael A. Taylor,,,
827,2613546684,bric75 (12/12),0,72.45,P Luis Castillo P Kyle Hendricks C J.T. Realmuto OF Nick Castellanos 1B Rhys Hoskins 2B Mike Moustakas OF Andrew McCutchen SS Eugenio Suárez 3B Alec Bohm OF Adam Haseley,,,
828,2615820178,bkreider (19/30),0,72.4,P Luis Castillo P Sandy Alcantara SS Fernando Tatis Jr. OF Christian Yelich 1B Keston Hiura 3B Travis Shaw 2B Chris Taylor OF Avisaíl García OF Tommy Pham C Omar Narváez,,,
829,2614461136,Felixingenium (6/10),0,72.3,P Tyler Glasnow P Brad Keller OF Mookie Betts OF Cody Bellinger SS Fernando Tatis Jr. 3B Justin Turner 2B Gavin Lux 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
830,2615801271,youdacao (17/30),0,71.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 3B Manny Machado 2B Jake Cronenworth OF Andrew Benintendi 1B Carlos Santana OF Jurickson Profar OF Tommy Pham C Elias Díaz,,,
830,2615874598,jimbob2125 (15/30),0,71.8,P Luis Castillo P Tyler Glasnow OF Cody Bellinger SS Fernando Tatis Jr. 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes OF Tommy Pham 2B Garrett Hampson C Elias Díaz,,,
832,2615171774,SneakyPete15,0,71.55,P Jack Flaherty P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
833,2615487939,swedishchef (1/4),0,71.3,P Yu Darvish P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers OF Raimel Tapia 1B Josh Fuentes OF Tommy Pham 2B Nick Solak C Elias Díaz,,,
834,2615214600,Xralius (27/30),0,71.25,P Luis Castillo P Kenta Maeda SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers OF Byron Buxton 1B Miguel Sanó 2B Jorge Polanco OF Tommy Pham C Victor Caratini,,,
835,2615214591,Xralius (18/30),0,71.1,P Luis Castillo P Brandon Woodruff OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Christian Walker 3B Asdrúbal Cabrera OF David Peralta 2B Josh Rojas C Stephen Vogt,,,
835,2615492183,asanden07,0,71.1,P Luis Castillo P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado 1B Anthony Rizzo OF Wil Myers OF Joc Pederson OF Tommy Pham 2B Ketel Marte C Victor Caratini,,,
837,2615843712,dahladino (6/12),0,70.95,P Kyle Hendricks P Brad Keller OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Max Muncy 2B Chris Taylor 3B Josh Fuentes C Omar Narváez OF Garrett Hampson,,,
838,2615784856,jamalbankhead (5/18),0,70.9,P Kenta Maeda P Kyle Gibson OF Ronald Acuña Jr. 2B Ozzie Albies SS Dansby Swanson C Travis d'Arnaud 3B Austin Riley OF Max Kepler OF Byron Buxton 1B Miguel Sanó,,,
838,2615816648,reztes757 (1/5),0,70.9,P Kenta Maeda P Kyle Hendricks SS Trevor Story OF Randy Arozarena OF Charlie Blackmon 2B Brandon Lowe 1B C.J. Cron OF Austin Meadows 3B Josh Fuentes C Elias Díaz,,,
840,2613546674,bric75 (2/12),0,70.65,P Yu Darvish P Kyle Hendricks C J.T. Realmuto SS Trevor Story 1B Rhys Hoskins OF Andrew McCutchen OF Raimel Tapia 3B Alec Bohm 2B Garrett Hampson OF Adam Haseley,,,
841,2615229682,RejectedGamingII (1/12),0,70.6,P Brandon Woodruff P Brad Keller OF Mookie Betts OF Cody Bellinger SS Corey Seager 3B Justin Turner 2B Brandon Lowe OF Austin Meadows 1B Yoshi Tsutsugo C Victor Caratini,,,
841,2615289286,ells1103 (2/2),0,70.6,P Yu Darvish P Sandy Alcantara OF Mookie Betts SS Fernando Tatis Jr. OF Starling Marte 2B Gavin Lux 1B Jesús Aguilar OF Adam Duvall 3B Brian Anderson C Jorge Alfaro,,,
841,2615874585,jimbob2125 (2/30),0,70.6,P Aaron Nola P Brandon Woodruff OF Mookie Betts OF Cody Bellinger SS Fernando Tatis Jr. 1B Jesús Aguilar 3B Brian Anderson OF Corey Dickerson 2B Jazz Chisholm Jr. C Jorge Alfaro,,,
844,2614511897,ricky0321,0,70.1,P Luis Castillo P Brandon Woodruff OF Mookie Betts SS Fernando Tatis Jr. 3B Manny Machado OF Austin Meadows 1B Jurickson Profar OF Tommy Pham 2B Ketel Marte C Victor Caratini,,,
844,2615801276,youdacao (22/30),0,70.1,P Luis Castillo P Brandon Woodruff OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Gavin Lux OF Nick Senzel OF David Dahl C Tucker Barnhart,,,
846,2615214602,Xralius (29/30),0,70,P Yu Darvish P Luis Castillo 3B Josh Donaldson OF Chris Taylor C Mitch Garver 2B Gavin Lux OF Max Kepler 1B Miguel Sanó SS Jorge Polanco OF Jorge Soler,,,
847,2615820171,bkreider (12/30),0,69.95,P Aaron Nola P Kyle Hendricks SS Fernando Tatis Jr. OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 3B Yandy Díaz 1B Yoshi Tsutsugo OF Tommy Pham C Omar Narváez,,,
848,2615801277,youdacao (23/30),0,69.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 3B Josh Donaldson C Mitch Garver OF Byron Buxton 1B Miguel Sanó OF Austin Meadows OF Yoshi Tsutsugo 2B Jorge Polanco,,,
849,2615252565,eritas2 (4/30),0,69.75,P Aaron Nola P Jack Flaherty OF Mookie Betts SS Trevor Story 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes 2B Jorge Polanco OF Tommy Pham C Elias Díaz,,,
849,2615464610,eritas2 (24/30),0,69.75,P Brandon Woodruff P Kyle Hendricks SS Fernando Tatis Jr. OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins OF Andrew McCutchen 3B Josh Fuentes 2B Nick Solak OF Adam Haseley,,,
849,2615754228,PetrGibbons (5/10),0,69.75,P Brandon Woodruff P Kyle Hendricks OF Christian Yelich SS Trevor Story OF Charlie Blackmon 2B Keston Hiura 1B C.J. Cron 3B Josh Fuentes OF Avisaíl García C Omar Narváez,,,
852,2615863073,ConnorEugene,0,69.7,P Kenta Maeda OF Mookie Betts OF Cody Bellinger SS Corey Seager OF Randy Arozarena 3B Josh Donaldson 1B Yoshi Tsutsugo 2B Jorge Polanco C Elias Díaz P Chad Kuhl,,,
853,2615687730,RunHotSports,0,69.6,P Brandon Woodruff P Brad Keller OF Mookie Betts OF Cody Bellinger SS Javier Báez C Willson Contreras 1B Anthony Rizzo OF Joc Pederson 3B Alec Bohm 2B Ketel Marte,,,
854,2615877152,jprellezo (3/10),0,69.45,P Luis Castillo P Kyle Hendricks SS Fernando Tatis Jr. C Willson Contreras 3B Kris Bryant 1B Anthony Rizzo OF Joey Gallo OF Joc Pederson 2B Nick Solak OF David Dahl,,,
855,2607892580,rikkidee (23/30),0,69.4,P Luis Castillo P Sandy Alcantara OF Mookie Betts SS Corey Seager 1B Rhys Hoskins 2B Jean Segura OF Andrew McCutchen C Austin Barnes 3B Alec Bohm OF Adam Haseley,,,
855,2614081917,anilprao88 (19/30),0,69.4,P Luis Castillo P Sandy Alcantara OF Mookie Betts SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Gavin Lux OF Adam Duvall OF Corey Dickerson C Jorge Alfaro,,,
857,2614461137,Felixingenium (7/10),0,69.25,P Luis Castillo P Kenta Maeda OF Mookie Betts SS Corey Seager 3B Justin Turner 2B Gavin Lux OF Austin Meadows 1B Jurickson Profar OF Tommy Pham C Victor Caratini,,,
857,2615464588,eritas2 (23/30),0,69.25,P Luis Castillo P Jack Flaherty SS Corey Seager 1B Max Muncy 3B Justin Turner OF Chris Taylor 2B Gavin Lux OF Tommy Pham OF Jorge Soler C Elias Díaz,,,
859,2615244501,marcf,0,69.05,P Sandy Alcantara P Kyle Gibson OF Ronald Acuña Jr. OF Christian Yelich 1B Freddie Freeman 2B Ozzie Albies SS Dansby Swanson 3B Travis Shaw OF Avisaíl García C Omar Narváez,,,
860,2614081902,anilprao88 (4/30),0,69,P Yu Darvish P Luis Castillo OF Starling Marte 2B Luis Arraez 3B Josh Donaldson OF Max Kepler OF Byron Buxton 1B Miguel Sanó SS Jazz Chisholm Jr. C Jorge Alfaro,,,
861,2614381091,wraycode,0,68.95,P Aaron Nola P Kyle Hendricks OF Mookie Betts SS Trevor Story OF Charlie Blackmon 1B C.J. Cron 3B Josh Fuentes OF Tommy Pham C Elias Díaz 2B Josh Rojas,,,
862,2614461140,Felixingenium (10/10),0,68.75,P Kenta Maeda P Brad Keller OF Cody Bellinger SS Fernando Tatis Jr. 1B Max Muncy 3B Justin Turner 2B Gavin Lux C Austin Barnes OF Austin Meadows OF Tommy Pham,,,
863,2615898624,mazwa (5/15),0,68.5,P Yu Darvish P Aaron Nola OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 3B Yandy Díaz 1B Jesús Aguilar OF Adam Duvall SS Jazz Chisholm Jr. C Jorge Alfaro,,,
864,2615857842,carney259 (2/10),0,68.3,P Aaron Nola P Luis Castillo SS Fernando Tatis Jr. 3B Justin Turner 1B C.J. Cron OF Austin Meadows OF Raimel Tapia OF Tommy Pham 2B Garrett Hampson C Elias Díaz,,,
865,2615103546,hank20 (6/11),0,68.25,P Luis Castillo P Kenta Maeda 3B Manny Machado SS Trevor Story OF Charlie Blackmon 2B Jake Cronenworth 1B C.J. Cron OF Tommy Pham OF Garrett Hampson C Victor Caratini,,,
866,2613171737,garnes222 (2/3),0,67.95,P Kyle Hendricks P Brad Keller OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner OF Raimel Tapia 2B Garrett Hampson C Elias Díaz,,,
866,2614522034,clothsofheaven (2/2),0,67.95,P Kyle Hendricks P Brad Keller OF Cody Bellinger SS Corey Seager OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins 2B Gavin Lux 3B Alec Bohm OF Kyle Isbel,,,
868,2615228957,Talapia69 (1/6),0,67.8,P Luis Castillo P Tyler Glasnow SS Trevor Story C Willson Contreras OF Ian Happ 1B C.J. Cron OF Joc Pederson OF Raimel Tapia 3B Josh Fuentes 2B Garrett Hampson,,,
868,2615879944,carney259 (10/10),0,67.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 3B Manny Machado 2B Gavin Lux 1B C.J. Cron OF Austin Meadows OF Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
